Div,Ticker
0.0604833,EXTO
0.0604,FNEVF
0.0604,KRNGF
0.0604,NNMTF
0.0604,YAMNF
0.06,EEX
0.06,PTALF
0.06,PYCFF
0.059944,PMDIY
0.0599,OBCLF
0.0598,OCIVF
0.0597,UNPSF
0.059695,PTXKY
0.0592,MMHTF
0.0592,TTGPF
0.0591,SSTVF
0.0588,HDNRF
0.0584,PPCCF
0.058,MDPEF
0.0578,ECELF
0.0576,DFORF
0.0576,MYTEF
0.0576,TEMPF
0.0575,IVCHF
0.0573,STVN
0.0572512,SAND
0.0572512,MCCRF
0.0572512,SNCAF
0.0572512,TTNMF
0.057104,UNICY
0.057006,FLIDY
0.0568,EJTTF
0.056713,ESYJY
0.0566,ABCGF
0.056578,USNZY
0.0562,CILJF
0.0562,CRBJF
0.0562,GRMHF
0.0561,SHPMY
0.056,GFL
0.056,CIEZF
0.056,GRBMF
0.056,PATPF
0.0558,ACNDF
0.0556,CICHF
0.0554,PGBHF
0.0552,OGCIF
0.0552,SFBQF
0.0552,SRRRF
0.0552,TTAXF
0.0551,TIANF
0.055,HL
0.0549,PXPHF
0.054833,PITPY
0.0548,HKCIF
0.0546,COGQF
0.0544,MADGF
0.0544,NZRFF
0.0543,OAODF
0.0542,DHGAF
0.0542,PVARF
0.054145,SMTGY
0.0541,SFRGY
0.0538,AUSDF
0.0538,CDGLF
0.0538,HNLGF
0.0538,ILKAF
0.0538,SHXWF
0.053704,AAGRY
0.0537,FUNFF
0.053673,DYNDF
0.0536,DSKGF
0.0536,FTROF
0.0536,HGCTF
0.0536,KPDCF
0.0536,MTPOF
0.053524,ROYMY
0.0535,PBSFF
0.0534,CTPCF
0.0534,HAYPF
0.0534,PTMGF
0.05338,RTEXF
0.0532,NUFMF
0.0531,GBGPF
0.0531,UNJCF
0.053,CEGHF
0.053,HKHC
0.0529,BDWBF
0.0529,GKSDF
0.0528,ASNFF
0.0526,DIISF
0.052,GSM
0.052,AAFRF
0.052,NZSTF
0.0516,HLNCF
0.0516,HNSPF
0.0514,BSDGF
0.0514,CPCAF
0.0514,DRMMF
0.0514,NZMEF
0.0514,PCPPF
0.0513872,WEGZY
0.0513,SZIHF
0.0512,CHBJF
0.0512,SYBJF
0.0512,WARFF
0.051102,SHGXY
0.051,BKFCF
0.051,MLSPF
0.0509,CRLLF
0.050841,EGFEY
0.0508,BCKIF
0.0508,SKURF
0.0507,PCASF
0.0506,CBBYF
0.0506,CYBBF
0.050572,BCKIY
0.05032,PMNXF
0.0503,CPNNF
0.05,AOIFF
0.05,BABB
0.05,RLLWF
0.05,SROYF
0.05,SWDAF
0.05,VTSCY
0.049363,SAUHY
0.0493362,NPPHY
0.0489,GRPRF
0.04869,SZGPY
0.0486,YUPRF
0.048,VOXR
0.048,PCTNF
0.048,SURVF
0.0478,GF
0.0478,RTERF
0.0478,YSHLF
0.0476,RGPCF
0.047309,NPACY
0.0472,PETFF
0.047,WLNTF
0.0468,FRIVF
0.0464,IMXXF
0.046365,PTJSY
0.0462,ADDLF
0.0462,PECGF
0.0461,SMOPF
0.046003,SCGPY
0.046,FXCOF
0.046,PBLOF
0.046,RUEXF
0.046,SMEBF
0.046,SRHBF
0.045865,FYGGY
0.0458,OLGPF
0.0456,PTHXF
0.0454,ABGSF
0.0454,CLDHF
0.0454,KUNUF
0.0452,MCRNF
0.0452,ULIHF
0.0451,FIRRF
0.0451,ZHEXF
0.045,CELTF
0.045,HLICF
0.045,STTFF
0.0449,ZLIOF
0.04488,BLGCF
0.0448,CCPPF
0.0448,IGPYF
0.0448,KYYWF
0.0448,SBREF
0.0448,UMTAF
0.0447588,HOKCY
0.0446,GMUAF
0.0446,ITGDF
0.0446,QUILF
0.0444576,KYYWY
0.0444,BOIVF
0.0444,PCSGF
0.0442,ITVPF
0.044104,VIBVY
0.044,ARSSF
0.044,EPCFF
0.0437,VNTEF
0.0436,HAAGF
0.0436,JELCF
0.0436,PGUUF
0.0435,FNNTF
0.0434,CSAMF
0.0432,FGROF
0.0431,DWHHF
0.0431,FRNWF
0.043,BIESF
0.0429384,CTSDF
0.0429384,GENGF
0.0429384,HMFAF
0.0429384,PIFYF
0.042848,HHULY
0.0428,MPCMF
0.0428,PLSDF
0.0426,SCTTF
0.0424,DTTLF
0.0424,HKBNF
0.0422,BJTRF
0.0422,CGPZF
0.0422,ENADF
0.0422,GUOSF
0.0422,GWLLF
0.0422,HUATF
0.0422,TSIOF
0.042,CHSYF
0.042,PSBKF
0.042,RSHPF
0.042,SENGF
0.042,SLQTF
0.0418,CHFLF
0.0418,PEFDF
0.0416,GNMLF
0.04134,CX
0.0413,ABZPF
0.0412,CHJTF
0.0408,HKCVF
0.0408,SNOTF
0.0408,SNPMF
0.0404,IDCBF
0.0404,KWIPF
0.0402,WSTTF
0.04,TILE
0.04,NVDA
0.04,BSIG
0.04,NBN
0.04,PCG
0.04,CLB
0.04,EPAC
0.04,ILPT
0.04,PEB
0.04,AMG
0.04,DBRG
0.04,FSP
0.04,TBNK
0.04,WTI
0.04,FLG
0.04,TSE
0.04,MKTW
0.04,JRVR
0.04,DHC
0.04,OPI
0.04,SVC
0.04,ASA
0.04,NETLF
0.04,PVF-V:CA
0.04,PVFPF
0.04,STMZF
0.04,TBTC
0.04,XTPEF
0.0396,IBJHF
0.0394,CPYYF
0.0394,GLDAF
0.039115,BBD
0.0388,TPSRF
0.0386,CWAFF
0.0386,MAWHF
0.0386,ODMUF
0.038516,HUIHY
0.0384,CHOWF
0.0384,CIMEF
0.0384,CINSF
0.0384,SFOSF
0.0384,TCNYF
0.0382,KREVF
0.038,STPCF
0.0379,PWRDF
0.0378,FPHHF
0.0378,POTMF
0.0378,VLXGF
0.0376,CNVVF
0.0373,TRUBF
0.037,SUTLF
0.0368,DWLAF
0.0368,SNCIF
0.0367296,MTR
0.0366,CGMBF
0.0362,FGSGF
0.036,CHFFF
0.036,MAXSF
0.035782,CYSNF
0.03556,BBDO
0.0354,CRYIF
0.0352,SECCF
0.035077,SHNXY
0.035,AIFS
0.034872,BCHMY
0.0348,DIGBF
0.0344,CRPLF
0.0344,MAPGF
0.0344,TSPCF
0.034334,SPIDY
0.03421,ZHHJY
0.034174,PTCAY
0.034,BACHF
0.034,JSVGF
0.033975,CLVLY
0.0338,SRGGF
0.0338,UVRBF
0.0337,RMLRF
0.0337,SEXHF
0.0336,FSRPF
0.0336,NICMF
0.0334,CDSAF
0.0334,CLVLF
0.0334,NPPXF
0.0333,BABWF
0.0332,FLRAF
0.033,FUBAF
0.033,MIESF
0.033,WWNTF
0.0328,ACGBF
0.0328,MITFF
0.0328,TCIIF
0.032764,ATDRY
0.03258,FRVWY
0.0324,RKSLF
0.0323,CBUMF
0.0322,BITMF
0.032,ESRCF
0.032,PRTIF
0.032,TRSBF
0.0319,ONZBF
0.0318,QNDPF
0.0313,CLPXF
0.0312,CDHSF
0.0312,CRFCF
0.0312,CSPKF
0.0311,MCHVF
0.0311,MWELF
0.031,YNAJF
0.03092,SLTQY
0.0309,CCOZF
0.0308,CFRLF
0.0308,CRHHF
0.0308,CSWYF
0.0308,FPAFF
0.0308,GIGNF
0.0308,GZITF
0.0308,HLPPF
0.0308,HOKCF
0.0308,KGBLF
0.0308,SHGKF
0.0308,TAICF
0.0307,TGBMF
0.0306,CUCSF
0.0306,PFSMF
0.0306,SSPPF
0.0306,TPTJF
0.0301,CSGEF
0.03006,PPCLY
0.03,INTR
0.03,HFAHF
0.03,MAORF
0.0298,SEGSF
0.029767,ELPC
0.0297,MCCHF
0.0296,ISWRF
0.0296,TIHRF
0.0296,UILCF
0.0295,CHOLF
0.0295,CRWOF
0.0295,OPMXF
0.029414,BAYRY
0.0294,MKRGF
0.0292,CEBCF
0.0292,NXLCF
0.0291,CBLUF
0.0288,HNMUF
0.0286256,ADFJF
0.0286256,ECNCF
0.0286256,RROYF
0.0286256,SYZLF
0.0286,HAATF
0.0282,ALBKF
0.0282,BMTHF
0.0282,GEBHF
0.0282,GELYF
0.0282,GMALF
0.0282,HUNGF
0.0282,ZIJMF
0.0281,PHBBF
0.028,SGLMF
0.028,SNPTF
0.027916,GEBEY
0.0278,PBTDF
0.0276,DBMXF
0.0275,NVSHF
0.0273,GZTGF
0.0272,AMXOF
0.0272,LLDTF
0.0272,SRGPF
0.0272,TBVPF
0.0271,CVPBF
0.0271,CVPUF
0.02701,ISRMF
0.027,BEPTF
0.027,LLGCF
0.0268604,CLLNY
0.0268,AMLTF
0.0268,IREHF
0.0268,MNKIF
0.0266,FRLOF
0.0266,FTTRF
0.0266,OCVLF
0.0266,UNHRF
0.0264,CHPFF
0.0264,CPOUF
0.0264,GRFFF
0.0264,ROYMF
0.0262,HPLRF
0.026,CAPFF
0.026,DOCMF
0.026,SAPLF
0.026,SHWGF
0.0258,MAKSF
0.0258,PADEF
0.025688,TXWHY
0.025654,BLUMY
0.025612,DPNEY
0.0256,CCVTF
0.0256,FRTCF
0.0256,KRRYF
0.0256,TSHCF
0.0256,TTMMF
0.0256,WHGRF
0.0256,XNYIF
0.025595,SURRY
0.0255,TIACF
0.0254,PPKRF
0.0254,RDPEF
0.0253,BGCGF
0.0253,TGRNF
0.0252,CNICF
0.0251,ABOIF
0.025,SVM
0.025,PCWLF
0.0249,PBATF
0.0243,SNYYF
0.0243,VARXF
0.024,FMTYF
0.0239,CRYYF
0.023822,BECVY
0.0238,AXXTF
0.0238,BKAHF
0.0238,OMLAF
0.0236,AWLNF
0.0236,IOIOF
0.0236,KGTFF
0.0236,KTHAF
0.0236,SMGBF
0.0236,UVPOF
0.0234,SHTRF
0.0234,VTMTF
0.0233,TNJIF
0.0232,CRPGF
0.0232,FSHYF
0.0232,SHMTF
0.023,OOBHF
0.0228,AIPUF
0.0228,ALMMF
0.0228,APTPF
0.0228,CVWLF
0.0228,MYPRF
0.0228,VSYNF
0.0226,DRDGF
0.0225,PPERF
0.0225,SMHGF
0.0225,TSYHF
0.0224,BTSRF
0.0224,HPIFF
0.0224,SDGMF
0.0224,SHPMF
0.0222,BSTGF
0.0222,EMNSF
0.0222,SPASF
0.0221,EWPMF
0.0218,CBOAF
0.0218,CNPPF
0.0218,IGGGF
0.0218,IHHHF
0.0218,LNVGF
0.0218,MWAYF
0.0218,PFODF
0.0218,SHIHF
0.0217,CMCLF
0.021658,LNXSY
0.0216,JPPSF
0.02152,DTCWY
0.0214692,TNSGF
0.0212,SDPNF
0.0212,UNCMF
0.0211,HHUSF
0.021,MGFCF
0.021,SWDCF
0.0209,ISLCF
0.0209,PGCPF
0.0209,PTGCF
0.020852,CTNGY
0.0208,BDMSF
0.0208,BDULF
0.0208,BDUUF
0.0208,CMPNF
0.0208,CMWCF
0.0206,GRDZF
0.0206,LJUIF
0.0206,LTGHF
0.0205,TCLHF
0.0205,TGASF
0.0203,BCCLF
0.0203,MWTCF
0.0202,HZNFF
0.0202,NZEOF
0.0201,SSHLF
0.02,MMLP
0.02,AAME
0.02,CAOLF
0.02,ECTM
0.02,IHT
0.02,OCANF
0.02,SBBSF
0.0199,NAVVF
0.0199,RCLFF
0.0196,PMKIF
0.0196,SNIRF
0.0192,AG
0.0192,GRTNF
0.0192,JIUMF
0.0192,OILRF
0.0192,SPPCF
0.0192,TNGCF
0.019,APTHF
0.019,CSYJF
0.0188,JHRTF
0.0186,CGGGF
0.0186,CPWIF
0.0185,CHN
0.0184,ANZFF
0.0184,FNOXF
0.0184,HUPSF
0.0184,JTGPF
0.0183,BMCLF
0.018242,DCHLF
0.0182,BPCGF
0.0182,WWHZF
0.0181,RUMOF
0.0181,SDSDF
0.018,BJWTF
0.018,CIHPF
0.018,HKGEF
0.018,IMDXF
0.018,PTEXF
0.018,SZNTF
0.018,THFRF
0.018,TTAPF
0.018,TTWPF
0.018,TTWSF
0.018,TUFUF
0.0179,KSFTF
0.0179,PBNNF
0.0177,RAFLF
0.0176,OSOPF
0.0176,PINXF
0.0172,GNSPF
0.0172,PLLHF
0.0171,SVMRF
0.017,HUMGF
0.017,WGXRF
0.0168,AISNF
0.0168,PSSMF
0.0166,CYYHF
0.0166,XNGIF
0.0165,PIFMF
0.0164,FSHUF
0.0164,PREUF
0.01633,PROSY
0.0162,ARNMF
0.0162,BOTRF
0.0162,HWAFF
0.0162,VTSYF
0.0161,YNGFF
0.016,LMPMF
0.0158,ATTRF
0.0156,CAUUF
0.0156,CGEGF
0.0156,KITAF
0.0156,ORWHF
0.0155,RKUSF
0.0154,CCTTF
0.0154,GGPXF
0.0154,PGCMF
0.0154,TTGGF
0.015339544,EDCFF
0.0152,DGTCF
0.015167,RCG
0.01502844,BRSGF
0.0149115,PTRRY
0.0148,FULO
0.0148,SOLLF
0.0146,AMCZF
0.0146,MINOF
0.0146,MNRIF
0.014563,AEBMY
0.014563,AEBZY
0.0143128,HBM
0.0142,CXGEF
0.0142,DOTDF
0.014,PCOFF
0.014,XJNGF
0.013436,PBSFY
0.0134,CTLGF
0.0134,CUEYF
0.0134,TJSCF
0.0134,TNPOF
0.0131,TIGXF
0.013,PVLTD
0.013,WKGBF
0.0129,APPCF
0.012846,DCHIY
0.012818,HCTPF
0.012813,AACAY
0.0128,AACAF
0.0128,AIFLF
0.0128,CEVIF
0.0128,CHHGF
0.0128,DNGYF
0.0128,KCKSF
0.0128,SHALF
0.0128,SMORF
0.0128,SWDHF
0.0128,TRUHF
0.0127,CSSPF
0.0127,DLEGF
0.0126,PTAIF
0.0125,PAFRF
0.0124,AVIJF
0.0123,PNDFF
0.0123,SCIXF
0.012054,JDSPY
0.0120276,WIT
0.0118,LTTHF
0.0118,TOGRF
0.0117,SPZRF
0.0116,ASEJF
0.0116,MITNF
0.0116,NCLLF
0.0116,SCICF
0.0116,VUVAF
0.011584,FXTGY
0.011447,CIBEY
0.011447,CMGGF
0.0113,RANKF
0.0112,SWCGF
0.0112,TLKMF
0.0111,RBLAF
0.0109,RJIFF
0.0108,AUSTF
0.0108,CGIUF
0.01065,SMKUY
0.0106,BPCLF
0.0106,CSGQF
0.0106,CTYLF
0.0106,HPCRF
0.0106,PCFBF
0.0106,PHKIF
0.0106,PTABF
0.0106,SMKUF
0.0104,CFTLF
0.0104,PTEPF
0.0102,HKSHF
0.0102,KWHAF
0.0102,LONKF
0.0102,NXCLF
0.0102,VEEMF
0.0102,YUXXF
0.0101,ASLIF
0.0101,YTLCF
0.01,RLX
0.01,AYAAF
0.01,BGSHF
0.01,CODQL
0.0098,GNGYF
0.0096,SNWDF
0.0096,SOCLF
0.0096,WYNMF
0.0094,UNLRF
0.0092,CMEIF
0.0091,PPAAF
0.009,AWAEF
0.009,TYIBF
0.009,WOSSF
0.009,YTLPF
0.0089,BYNEF
0.0089,MRRLF
0.0089,MSTUF
0.0088,MDIYF
0.0088,PTTBF
0.0086,IWGFF
0.0086,JDDSF
0.0086,LDHOF
0.0086,PCDVF
0.0084,GNZUF
0.0084,HTNGF
0.00835009,SVAUF
0.0083,DGUPF
0.0082,APTTF
0.0082,DHAWF
0.0082,MCHHF
0.0079,PBDIF
0.0078,XIAXF
0.0077,GRVWF
0.0077,RKWSF
0.0076,CJNHF
0.0076,JXFGF
0.0076,LVSYF
0.0076,SBMFF
0.0076,SNGSF
0.0076,WTPLF
0.0076,YIPCF
0.0075,SILLF
0.0074,KMNCF
0.0074,MTQCF
0.0074,PTSMF
0.0072,JGSHF
0.0072,SBMSF
0.0071564,NEGXF
0.0071,BRDLF
0.007016,ALBKY
0.007016,DZHGF
0.007,BKKFF
0.007,DNFGF
0.007,SIMEF
0.0068,ELKMF
0.0068,GRRLF
0.0068,MFDCF
0.0068,PYCEF
0.0068,SIGGF
0.0065,TERCF
0.0064,AUDYF
0.0064,CCGDF
0.0064,CTALF
0.0064,HRZCF
0.0064,PDSSF
0.0064,RFMPF
0.0064,YSASF
0.0063,SNFRF
0.0062,GLBIF
0.0062,PBCRF
0.0061,DMHLF
0.0061,PTCXF
0.0061,TJIPF
0.006,GRYRF
0.006,SPHXF
0.0059,IARLF
0.0058,HTCTF
0.0057679,IOCJY
0.0056,PCOLF
0.0056,PITPF
0.0056,RMIHF
0.0056,ZHAOF
0.0054,CITAF
0.0054,NIPAF
0.0054,SHPHF
0.0053,PSGTF
0.0052,CJRCF
0.0052,LKSGF
0.0052,LPCUF
0.0052,PMTYF
0.005,CLMHF
0.005,NNFTF
0.005,SPSTF
0.005,THAFF
0.0049,FOSUF
0.0048,MNDDF
0.0048,SHHGF
0.0048,TAPGF
0.0048,THDRF
0.0047,BOYAF
0.0046,MEIUF
0.0045,CWPWF
0.0043,CHYMF
0.0043,MSEKF
0.0043,PHJMF
0.0042,AZUSF
0.0042,CCETF
0.0042,KSRBF
0.004125,PTITF
0.004,FESNF
0.004,TABCF
0.0039,BKKXF
0.0039,JUTOF
0.0038,CTVIF
0.0038,PYHOF
0.0037,DBRTF
0.0037,FBBCF
0.0036,CSTCF
0.0036,KBSUF
0.0035,SXPHF
0.0034,ANXYF
0.0034,BGUUF
0.0034,JMXXF
0.0034,PVGPF
0.0033,TNHDF
0.0032,ASHLF
0.0032,CTJHF
0.0032,UJOGF
0.0032,WCHNF
0.0031,CTRGF
0.0031,PIKQF
0.0031,PTRAF
0.0030842,CGSHY
0.003,CHWRF
0.003,GDRPF
0.003,NTXVF
0.0029,PSGFF
0.0029,YTOEF
0.00286256,SLNFF
0.0028,BEIJF
0.0028,BTPNF
0.0027,ALGGF
0.0027,CVVIF
0.0027,DALQF
0.0027,DLPTF
0.0027,GZMDF
0.0027,SIUDF
0.0027,SLVFF
0.0026,COUTF
0.0026,DCHIF
0.0026,PNMRF
0.0026,SURRF
0.0026,TGRVF
0.0026,TXWHF
0.0025,OPORF
0.0025,PTTOF
0.0025,TWPCF
0.0024,PPLFF
0.0024,PTJSF
0.0022,SMNUF
0.00214692,ZUMRF
0.002,ACEHF
0.002,PTGIF
0.002,SSILF
0.00198,ORRRY
0.0019,PTKFF
0.0019,TNGPF
0.0018,ASNCF
0.0018,ATONF
0.0018,PPOKF
0.0018,PSBAF
0.0018,PTHIF
0.0018,TNRCF
0.0017,KPRSF
0.0017,MCAXF
0.0016,EPRJF
0.0016,TSAKF
0.0015,PPKTF
0.0014,DMWAF
0.0014,MGAWF
0.0014,NCKAF
0.0013,COLRF
0.0013,DPNEF
0.0013,HHBHF
0.0013,UCIDF
0.0012,MUMTF
0.0011,DIPGF
0.001,SAVAW
0.001,VVCHF
0.0009,CHNSF
0.0009,KMDSF
0.0008,HUABF
0.0007,AVVNF
0.0007,MRPMF
0.0007,PSRYF
0.0006,CPAMF
0.0006,KMSWF
0.0006,PKIDF
0.0006,SYHLF
0.0006,TUGHF
0.0006,WLMTF
0.000553846,IPTBF
0.0005,PMDKF
0.0005,PTPKF
0.0004,CGNMF
0.0004,HYPPF
0.0004,PTJTF
0.0004,PXMFF
0.0003,JGRRF
0.0003,PTPIF
0.000272727,SWADF
36.85692888,IWMY
35.8165,PFIX
28.87952147,QQQY
24.4285,MSTY
21.4204,CONY
21.35865,NVDS
19.96281369,WDTE
18.8549,NVDY
18.743725,YBTC
17.1219,GLDI
16.400037,BETH
15.68891109,ARKA
14.2613,SLVO
13.643412,FEPI
13.3913,USOI
12.8234,SQY
12.195245,BITO
11.368368,TILL
11.2571,AMDY
10.549087,QDTE
10.4864,FBY
10.4457,TSLY
9.5794,MRNY
9.3099,ULTY
9.30472777,ARKC
9.22972,MAXI
9.0221,NFLY
8.663,YANG
8.6362,PYPY
8.6187,AMZY
8.386071,XDTE
7.5568,SMCY
7.5195,AIYY
7.474921,LQDH
7.436369,IVV
7.430947,BITS
7.218566,PMMOF
7.1923,ISHRF
7.137008,FLJH
7.100068,HYGH
7.092229,TTT
7.005565,SPY
6.8556,IUSHF
6.83,HYS
6.7661,VOO
6.7599,MSFO
6.7226,ISSHF
6.5733,UBSNF
6.55176,MDY
6.5217125,NVDQ
6.4417,YMAX
6.44014,DIA
6.384762,KLIP
6.3275,DISO
6.325866,JNK
6.2658,ISHHF
6.21619056,ARKY
6.2129,NFLP
6.2101,MNU.U:CA
6.1881,SSSPF
6.153488,YETH
6.1078,QQQI
6.0867,SPYI
6.0016,ISHZF
5.9715,TSLP
5.9676,ISRZF
5.95267,RATE
5.9408,FIAT
5.8976,YMAG
5.885361,AIPI
5.763488,KCCA
5.756121,IWMW
5.7383,ISXPF
5.6963,MLPR
5.678953,SHV
5.5933,ISUUF
5.536682,RYSE
5.5278,JPUHF
5.526971,EWT
5.5141,VDC
5.4485,YBIT
5.44204,MUSD.U:CA
5.4174,ITBFF
5.38659,TBLL
5.37347244,OPER
5.339,MINT
5.3387,ISRRF
5.31418,PSP
5.309787,PMMDF
5.295,IVVVF
5.29377,JEPQ
5.273398,IVVW
5.263237,SGOV
5.2532,CLIP
5.1888,PSU.U:CA
5.1888,PSUCF
5.1726,USOY
5.16642,HISU.U:CA
5.155443,LQIG
5.108,EMNT
5.101052,BILS
5.09164,GBIL
5.09157,XMHQ
5.0821,ISRWF
5.0316,CRSH
5.021,ISRPF
4.97329445,ZVOL
4.9627,VPU
4.9616,BDCX
4.9394,ARCM
4.9011,GOOY
4.864,BILZ
4.83219,GPIQ
4.82766,JBND
4.80953064,SOFR
4.769281,LQD
4.75192,BBSB
4.7503,ISSQF
4.72017,PFRL
4.719702,BIL
4.675713,HYG
4.666838,DVY
4.6632,IEMBF
4.5608,KNG
4.5446,APLY
4.5,LDUR
4.486593,EMB
4.4819,BECBF
4.471813,LQDW
4.4565,AMZP
4.4367,JPMO
4.43,CORP
4.425,BOND
4.418,TIME
4.40665,BBLB
4.404555,PMFXF
4.3537,BITX
4.32632,FTSD
4.32274,PBP
4.3054,OARK
4.30175,HYHG
4.291182,FIBR
4.2698,TFLR
4.268921,TLH
4.260586,TYLG
4.24658,XCCC
4.23791,JEPI
4.2235,OIH
4.20744,SRHR
4.194,SRMKF
4.155232,BRLN
4.0941,WEBS
4.080135,HYGW
4.076748,GBF
4.052512,SDOW
4.0331,VO
4.018993,RAVI
4.0165,VDE
3.9902,THYF
3.9828,VBR
3.970132,HDV
3.97,LONZ
3.9664,VTV
3.964857,IGHG
3.94741,FXB
3.94433,GPIX
3.9372,XYLD
3.90822,BRZU
3.9047,GOOP
3.9001,XTRSF
3.885622,PEX
3.874605669,FLRT
3.87432,KHYB
3.8709,PHYD
3.8703,BTOP
3.8458,VHT
3.840152,ISPY
3.8375,NTETF
3.8359,VCLT
3.8135,ISHFF
3.802954,TLTW
3.799276,JBBB
3.796846,LQDB
3.784461,EVHY
3.7842,SQQQ
3.7661,VWOB
3.7348,VTI
3.7331,VGT
3.73188,TSLQ
3.73,PUTW
3.7254,VOOV
3.721387,AGZ
3.712169,ETHD
3.71,AMLP
3.704315,SRLN
3.69938,BBIB
3.6983,DUST
3.6861,IWMI
3.678311,TLT
3.66881,SSG
3.66272,IWV
3.6511,SNOY
3.6463,VNQ
3.646224,IWB
3.6444,GQI
3.6298,VYM
3.622052,IVE
3.6102,SPBGF
3.600006,IEI
3.58,MLPA
3.56782,SVOL
3.563169,MBB
3.556455,AGG
3.5532,EMCB
3.548213,RWR
3.540414,VLU
3.53,VOE
3.5225,FTSL
3.49077,BHYB
3.4808,VCIT
3.4788,MSFY
3.475143,GVI
3.46958,XOP
3.46195,PSH
3.453745,IWD
3.4531,VSS
3.45136,DHS
3.4508,SIHY
3.4467,IVIVF
3.419899,ONEY
3.4191,VIG
3.407248,HYGV
3.395,VV
3.3896,XOMO
3.3802,CLOI
3.377953,ELQD
3.3752,BKHY
3.35192472,ARKD
3.330249,SDY
3.3284,VTC
3.328329,CRBN
3.3228,IHHFF
3.32206,HYDB
3.3051,VB
3.29,SURI
3.278709,IEF
3.2644,SARK
3.264,VONE
3.2606,PBDC
3.258,NLR
3.251549,JAAA
3.2509,TECS
3.2504,DVDN
3.24249,SHYL
3.238752,LGLV
3.2268,VAW
3.2223,BBHY
3.21801,HYUP
3.211336,SMLV
3.207258,BEMB
3.1856,VYMI
3.181239,BLV
3.180616,CLOA
3.1791,VIS
3.170796,SHY
3.168321,MUB
3.1569,PAAA
3.15356,SRS
3.1513,AAPY
3.1399,VTHR
3.137,FDHY
3.13611,TWM
3.1333,EINC
3.125715,QID
3.121107,DGT
3.10899,QYLE
3.1,AMZA
3.096,FSYD
3.0927,FUSI
3.092345,INDF
3.08,ZROZ
3.06787,XB
3.0676,GDXY
3.0508,EDV
3.015754,FLOT
3.010419,JSI
3.0007,VTES
2.996994,IWN
2.99517,BBRE
2.9932,SGSSF
2.9858,VCSH
2.978403,XLE
2.966,FTSM
2.9583,PIT
2.958,VPLS
2.95114,PSDM
2.928011,HYXF
2.927116,SKF
2.925494,PSQ
2.925,PRFD
2.9246,MGV
2.9198,ABNY
2.914743,WDIV
2.91172,BINC
2.903631,RDTE
2.903544,SHYG
2.9008,MVRL
2.89498,GHYB
2.89327435,UYLD
2.8858,PHYL
2.8749,QHY
2.8744,BNDW
2.872928,OEF
2.872105,EVSB
2.8718,CSHI
2.8658,SDSI
2.863892,SH
2.861908103,XFIX
2.861425,HYBB
2.85022,GSY
2.8333,VFVA
2.83029,JPIE
2.8282,PULS
2.8269,XHYT
2.82107358,TUGN
2.82007,QQQ
2.82,BABO
2.79944,ESGG
2.796,FLDR
2.794163,IEO
2.79333,XHYE
2.786151,VLUE
2.77998296,CVRD
2.774945,BIV
2.771398,TILT
2.77037,GSST
2.76748,NIKL
2.76474,PSR
2.759435,TSLZ
2.759323,QEMM
2.7531,AMND
2.74617,MTBA
2.7456,VTWV
2.7433,PULT
2.738503,UEVM
2.735,GDMN
2.729706,DCRE
2.7274,VCEB
2.718989,CVSB
2.7159,VCR
2.699971,TFLO
2.6843,XHYF
2.6724,TBUX
2.671,FSLD
2.67015,USFR
2.6663,WDMTF
2.6641,VCRB
2.6636,VGDSF
2.663146,ICSH
2.6606,SPYT
2.65351,JPST
2.651,ISAGF
2.64843,XONE
2.64749,RSP
2.64186,USG
2.63619,JPIN
2.63567,XHYI
2.62858,HYDW
2.6279,AHYB
2.61584,XEMD
2.615,GDE
2.61245,SIFI
2.61031,NEAR
2.606578,GHYG
2.605,UBIL.U:CA
2.599398,IQQQ
2.598458,EMCC
2.593241,BND
2.591454,TIP
2.588,YEAR
2.5875,HYLS
2.57986079,TBIL
2.5793,BNDI
2.574495,SPXU
2.570402,IWM
2.56814,DXJ
2.565187,EVLN
2.5631,GUTB.U:CA
2.5621,VUSB
2.55822,XHLF
2.557198,GMF
2.552,MLPX
2.54809,XBB
2.536,XHYC
2.53589439,XBIL
2.5335,MUSI
2.5334,BTCI
2.5298325,SPAQ
2.525,DLS
2.522231,BSV
2.522054,USTB
2.5204,UMNY.U:CA
2.519317,TLTD
2.5156,DIPS
2.510002,EMHY
2.507617,DUSB
2.506712,IGLB
2.50449219,RISR
2.495443,EMGF
2.493173,EFV
2.4915,ISHNF
2.489017,USHY
2.4886,MGC
2.4863,CEFD
2.475419,STIP
2.469127,ACWV
2.45987,BKUI
2.45,ZUS.U:CA
2.45,ZUSFF
2.44463,XHYH
2.4351,HYFI
2.4318,RDOG
2.43086502,CLOZ
2.4294,IISHF
2.41907,XHYD
2.4144,VGSH
2.411,FTQI
2.40801,JPMB
2.403,FTBD
2.40085,JPUS
2.4,RINC
2.39767,JMHI
2.397433,CMDY
2.39293,ILTB
2.387823,IXG
2.38666,JPEM
2.383761,STOT
2.3807,BNDX
2.378308,DUG
2.375452,DVYE
2.375198,ESGD
2.367,ISGBF
2.364,SDIV
2.361756,IYR
2.360690949,OBIL
2.36005,VNLA
2.357669,DGCB
2.34866,JCPB
2.34625,DFE
2.342612,VNGCF
2.338,VGLT
2.336464,HSRT
2.335581,HYBL
2.33448,VPC
2.325498,MXI
2.324092,DVYA
2.323541,EFA
2.323295,DBND
